,da_number,cwa_determination,slopegradd,slopegradw,brockdepmi,wtdepannmi,wtdepaprju,flodfreqdc,flodfreqma,pondfreqpr,aws025wta,aws050wta,aws0100wta,aws0150wta,drclassdcd,drclasswet,hydgrpdcd,iccdcd,iccdcdpct,niccdcd,niccdcdpct,engdwobdcd,engdwbdcd,engdwbll,engdwbml,engstafdcd,engstafll,engstafml,engsldcd,engsldcp,englrsdcd,engcmssdcd,engcmssmp,urbrecptdc,urbrecptwt,forpehrtdc,hydclprs,awmmfpwwta
10281,SAM-2015-01405-KMN,1,3.0,2.9,0.0,61.0,61.0,0.0,0.0,0.0,1.2,2.37,4.67,6.07,2.0,2.0,0.0,,100.0,8.0,95.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0
10282,SAM-2016-00014-APW,0,2.0,2.0,0.0,46.0,0.0,0.0,0.0,1.0,4.69,8.19,15.2,20.77,3.0,3.0,6.0,,86.0,2.0,55.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.446,1.0,1.0,1.0
10283,SAM-2016-00017-NJW,0,7.0,7.5,79.0,0.0,0.0,0.0,0.0,0.0,2.99,5.37,9.24,10.07,5.0,5.0,1.0,,90.0,4.0,65.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,0.012,2.0,0.0,1.0
10284,SAM-2016-00018-NJW,0,5.0,4.8,0.0,122.0,122.0,0.0,0.0,0.0,2.08,4.17,8.34,13.77,4.0,4.0,0.0,,89.0,4.0,85.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,0.82,2.0,4.0,1.0
10285,SAM-2016-00019-NJW,1,4.0,4.0,0.0,61.0,61.0,0.0,0.0,0.0,3.22,6.97,12.11,16.55,4.0,4.0,2.0,,91.0,2.0,90.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.09,2.0,1.0,0.999
10286,SAM-2016-00021-APW,1,6.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,3.02,6.49,13.45,14.29,5.0,5.0,1.0,,85.0,,80.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.125,2.0,5.0,0.379
10287,SAM-2016-00029-KMN,1,1.0,1.0,0.0,8.0,8.0,4.0,4.0,85.0,5.95,11.7,23.88,36.38,1.0,1.0,5.0,,85.0,8.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,1.0
10288,SAM-2016-00030-MJF,1,1.0,1.0,0.0,8.0,8.0,4.0,4.0,85.0,5.95,11.7,23.88,36.38,1.0,1.0,5.0,,85.0,8.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,1.0
10289,SAM-2016-00032-APW,0,4.0,4.0,0.0,76.0,0.0,0.0,0.0,0.0,3.75,7.28,12.54,16.54,4.0,4.0,2.0,,100.0,2.0,100.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,0.011,2.0,0.0,0.856
10290,SAM-2016-00033-APW,0,2.0,2.1,0.0,0.0,0.0,0.0,0.0,5.0,0.5,1.02,2.14,3.31,,,,,85.0,,85.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.0,5.0,1.0
10291,SAM-2016-00066-APW,0,1.0,1.0,0.0,76.0,0.0,0.0,0.0,0.0,3.25,6.56,14.45,21.95,4.0,4.0,2.0,,95.0,1.0,95.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,0.011,1.0,0.0,0.856
10292,SAM-2016-00094-APW,0,10.0,10.0,91.0,0.0,0.0,0.0,0.0,0.0,3.72,7.75,14.36,16.32,5.0,5.0,2.0,,79.0,4.0,79.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.625,3.0,0.0,1.0
10293,SAM-2016-00119-NJW,0,4.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2.93,6.69,14.0,20.96,5.0,5.0,1.0,,80.0,2.0,75.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,0.531,1.0,5.0,0.36
10294,SAM-2016-00130-NJW,0,10.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,3.38,7.04,14.72,20.4,5.0,5.0,2.0,,80.0,6.0,80.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.072,2.0,2.0,0.835
10295,SAM-2016-00138-JEB,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,3.25,6.5,13.16,20.16,2.0,2.0,6.0,,85.0,5.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,1.0
10296,SAM-2016-00139-MJF,1,1.0,1.0,0.0,15.0,15.0,2.0,2.0,0.0,1.97,3.91,7.86,12.65,2.0,2.0,4.0,,100.0,4.0,90.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.949,1.0,90.0,0.978
10297,SAM-2016-00166-NJW,0,5.0,4.8,0.0,122.0,122.0,0.0,0.0,0.0,2.08,4.17,8.34,13.77,4.0,4.0,0.0,,89.0,4.0,85.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,0.82,2.0,4.0,1.0
10298,SAM-2016-00177-MGS,1,3.0,3.0,0.0,114.0,114.0,0.0,0.0,0.0,3.68,7.82,16.13,24.54,5.0,5.0,1.0,,95.0,2.0,100.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,0.068,2.0,0.0,0.622
10299,SAM-2016-00194-AKG,0,1.0,1.0,0.0,62.0,62.0,0.0,0.0,0.0,3.51,7.33,14.98,23.69,4.0,4.0,2.0,,85.0,2.0,80.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.079,1.0,5.0,1.0
10300,SAM-2016-00202-JEB,1,1.0,1.2,0.0,53.0,84.0,0.0,0.0,0.0,1.48,2.95,6.49,10.67,4.0,3.0,4.0,,100.0,2.0,50.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,0.79,1.0,10.0,1.0
10301,SAM-2016-00203-JEB,0,20.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,2.73,5.12,9.88,14.52,6.0,5.0,0.0,6.0,60.0,6.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.529,3.0,5.0,1.0
10302,SAM-2016-00233-NJW,0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.36,7.11,14.61,22.11,5.0,5.0,0.0,,95.0,2.0,50.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.049,2.0,0.0,0.45
10303,SAM-2016-00242-NJW,0,1.0,1.0,0.0,15.0,15.0,0.0,0.0,0.0,3.0,6.25,12.75,19.25,2.0,2.0,5.0,,85.0,3.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,85.0,1.0
10304,SAM-2016-00246-NJW,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,4.22,8.49,12.27,5.0,5.0,1.0,,90.0,3.0,55.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.092,2.0,0.0,0.107
10305,SAM-2016-00247-NJW,0,4.0,3.9,0.0,46.0,0.0,0.0,0.0,0.0,3.57,7.33,11.83,15.48,4.0,4.0,6.0,,93.0,2.0,90.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.454,2.0,3.0,1.0
10306,SAM-2016-00249-NJW,0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.8,12.52,18.52,5.0,5.0,1.0,,100.0,6.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.084,2.0,0.0,0.837
10307,SAM-2016-00255-JEB,1,3.0,2.9,0.0,69.0,69.0,0.0,0.0,0.0,2.06,4.13,8.25,11.24,4.0,4.0,0.0,,100.0,3.0,85.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,15.0,1.0
10308,SAM-2016-00260-PAH,1,9.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,3.35,7.55,16.4,25.25,3.0,3.0,3.0,,100.0,6.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,10.0,1.0
10309,SAM-2016-00274-NJW,0,8.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,6.73,13.7,20.66,5.0,5.0,1.0,,80.0,3.0,75.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.103,2.0,5.0,0.268
10310,SAM-2016-00275-NJW,0,1.0,1.0,0.0,56.0,56.0,0.0,0.0,0.0,5.01,10.01,17.22,22.41,4.0,4.0,6.0,,97.0,2.0,50.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.163,1.0,2.0,1.0
10311,SAM-2016-00299-JEB,1,3.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.86,3.72,7.44,11.17,6.0,6.0,0.0,,90.0,3.0,85.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0
10312,SAM-2016-00310-JEB,0,1.0,1.0,0.0,38.0,38.0,2.0,2.0,0.0,3.86,7.39,14.46,21.52,3.0,3.0,6.0,,91.0,3.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.867,1.0,6.0,1.0
10313,SAM-2016-00314-JEB,0,11.0,10.4,0.0,198.0,198.0,0.0,0.0,0.0,3.47,6.75,13.0,18.43,6.0,5.0,1.0,6.0,80.0,6.0,80.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.895,3.0,5.0,0.485
10314,SAM-2016-00327-KMN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,100.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10315,SAM-2016-00352-JEB,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,5.7,12.2,18.7,5.0,5.0,0.0,,90.0,3.0,90.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,0.017,2.0,0.0,0.45
10316,SAM-2016-00364-NJW,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6,7.6,15.56,21.56,5.0,5.0,2.0,,90.0,4.0,90.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.047,2.0,0.0,0.729
10317,SAM-2016-00365-NJW,0,3.0,3.0,0.0,45.0,0.0,0.0,0.0,0.0,4.38,8.63,14.78,20.78,4.0,4.0,6.0,,90.0,2.0,90.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.5,2.0,0.0,1.0
10318,SAM-2016-00396-NJW,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,4.87,10.86,16.36,5.0,5.0,1.0,,95.0,3.0,95.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.062,2.0,0.0,0.317
10319,SAM-2016-00422-KMN,1,1.0,1.0,0.0,0.0,0.0,4.0,4.0,100.0,5.36,10.64,21.19,32.33,1.0,1.0,5.0,,100.0,8.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0
10320,SAM-2016-00460-KMN,1,3.0,3.0,0.0,61.0,61.0,0.0,0.0,0.0,1.0,2.0,4.0,5.08,2.0,2.0,0.0,,100.0,8.0,100.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0
10321,SAM-2016-00461-KMN,1,3.0,3.0,0.0,61.0,61.0,0.0,0.0,0.0,1.0,2.0,4.0,5.08,2.0,2.0,0.0,,100.0,8.0,100.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0
10322,SAM-2016-00478-MJF,1,7.0,7.0,0.0,76.0,76.0,0.0,0.0,0.0,3.3,7.05,14.55,22.05,4.0,4.0,1.0,,85.0,3.0,85.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,0.006,2.0,0.0,0.856
10323,SAM-2016-00484-JEB,0,1.0,1.0,0.0,61.0,61.0,3.0,3.0,0.0,3.3,6.91,14.41,21.91,4.0,4.0,2.0,,100.0,2.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.109,1.0,10.0,0.999
10324,SAM-2016-00489-CMS,0,30.0,22.6,41.0,0.0,0.0,0.0,0.0,0.0,3.22,5.66,9.2,10.24,5.0,5.0,3.0,,80.0,7.0,45.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.575,3.0,0.0,1.0
10325,SAM-2016-00500-APW,0,6.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,3.06,4.71,5.0,5.21,5.0,5.0,3.0,,92.0,6.0,60.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.04,2.0,2.0,1.0
10326,SAM-2016-00514-APW,0,5.0,5.0,117.0,0.0,0.0,0.0,0.0,0.0,2.75,6.9,15.06,17.1,5.0,5.0,1.0,,85.0,2.0,55.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.028,2.0,0.0,1.0
10327,SAM-2016-00529-NJW,0,9.0,8.7,91.0,0.0,0.0,0.0,0.0,0.0,3.5,7.26,13.46,13.71,5.0,5.0,3.0,,92.0,,90.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0
10328,SAM-2016-00546-JEB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10329,SAM-2016-00551-JEB,0,1.0,1.0,0.0,15.0,15.0,4.0,4.0,100.0,3.8,7.8,15.8,23.8,2.0,2.0,3.0,,100.0,5.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0
10330,SAM-2016-00563-JEB,0,1.0,1.0,0.0,61.0,0.0,0.0,0.0,5.0,3.33,7.82,16.43,23.73,3.0,3.0,2.0,,100.0,2.0,85.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.161,1.0,15.0,0.999
10331,SAM-2016-00583-KMN,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,7.92,15.57,22.23,5.0,5.0,1.0,,95.0,1.0,95.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,0.073,1.0,5.0,0.542
10332,SAM-2016-00597-CMS,0,30.0,22.6,41.0,0.0,0.0,0.0,0.0,0.0,3.22,5.66,9.2,10.24,5.0,5.0,3.0,,80.0,7.0,45.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.575,3.0,0.0,1.0
10333,SAM-2016-00598-CMS,0,31.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,1.92,3.82,7.63,11.29,6.0,6.0,0.0,,90.0,7.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0
10334,SAM-2016-00607-NJW,0,3.0,3.0,76.0,0.0,0.0,0.0,0.0,0.0,4.2,8.14,11.52,11.52,4.0,4.0,3.0,,90.0,3.0,90.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.081,2.0,0.0,1.0
10335,SAM-2016-00640-ALM,1,1.0,1.0,0.0,8.0,53.0,4.0,4.0,100.0,5.85,11.6,23.22,35.72,1.0,1.0,5.0,,100.0,8.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0
10336,SAM-2016-00641-MGS,0,1.0,1.0,0.0,61.0,61.0,0.0,0.0,0.0,4.0,8.5,17.5,24.98,3.0,3.0,2.0,,90.0,2.0,90.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.029,1.0,0.0,0.999
10337,SAM-2016-00647-KMN,1,3.0,3.0,0.0,61.0,61.0,0.0,0.0,0.0,1.0,2.0,4.0,5.08,2.0,2.0,0.0,,100.0,8.0,100.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0
10338,SAM-2016-00667-CMS,0,35.0,31.5,30.0,0.0,0.0,0.0,0.0,0.0,3.27,4.87,7.75,7.95,5.0,5.0,3.0,,85.0,7.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0
10339,SAM-2016-00675-APW,1,30.0,22.6,41.0,0.0,0.0,0.0,0.0,0.0,3.22,5.66,9.2,10.24,5.0,5.0,3.0,,80.0,7.0,45.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.575,3.0,0.0,1.0
10340,SAM-2016-00678-APW,0,4.0,4.0,119.0,0.0,0.0,0.0,0.0,0.0,3.68,7.93,16.43,19.66,5.0,5.0,2.0,,90.0,2.0,90.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.072,2.0,0.0,1.0
10341,SAM-2016-00685-CMS,0,30.0,22.6,41.0,0.0,0.0,0.0,0.0,0.0,3.22,5.66,9.2,10.24,5.0,5.0,3.0,,80.0,7.0,45.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.575,3.0,0.0,1.0
10342,SAM-2016-00704-KMN,1,3.0,3.0,0.0,61.0,61.0,0.0,0.0,0.0,1.0,2.0,4.0,5.08,2.0,2.0,0.0,,100.0,8.0,100.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0
10343,SAM-2016-00705-MJF,1,4.0,4.0,0.0,61.0,61.0,0.0,0.0,0.0,3.65,7.9,16.4,24.9,4.0,4.0,2.0,,85.0,2.0,85.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.034,2.0,0.0,1.0
10344,SAM-2016-00728-JSC,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,8.4,16.4,24.4,5.0,5.0,1.0,,90.0,2.0,90.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.022,2.0,0.0,0.622
10345,SAM-2016-00748-CMS,0,1.0,1.0,0.0,31.0,0.0,4.0,4.0,3.0,4.49,8.29,14.77,21.06,3.0,3.0,6.0,,91.0,4.0,88.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.998,1.0,6.0,1.0
10346,SAM-2016-00774-APW,0,7.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,3.62,7.37,14.87,22.37,5.0,5.0,1.0,,93.0,1.0,90.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,0.058,2.0,3.0,0.339
10347,SAM-2016-00794-APW,0,12.0,7.5,64.0,0.0,0.0,0.0,0.0,0.0,3.56,7.32,9.54,9.72,5.0,5.0,3.0,,81.0,6.0,45.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0
10348,SAM-2016-00801-JEB,1,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,3.94,7.44,16.05,24.41,2.0,2.0,5.0,4.0,55.0,4.0,55.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,65.0,1.0
10349,SAM-2016-00812,1,2.0,1.9,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.38,0.86,1.33,,,,,85.0,,85.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0
10350,SAM-2016-00874-MJF,1,9.0,8.4,0.0,114.0,0.0,0.0,0.0,0.0,3.41,7.19,14.74,22.28,5.0,5.0,2.0,,100.0,4.0,96.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.099,3.0,7.0,0.547
10351,SAM-2016-00934-KMN,1,3.0,2.9,0.0,61.0,61.0,0.0,0.0,0.0,1.2,2.37,4.67,6.07,2.0,2.0,0.0,,100.0,8.0,95.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0
10352,SAM-2016-00976-CMS,0,2.0,2.0,0.0,30.0,30.0,0.0,0.0,0.0,3.29,6.57,13.13,19.7,3.0,3.0,3.0,,93.0,3.0,93.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
10353,SAM-2016-01000-CMS,0,1.0,1.0,0.0,15.0,15.0,3.0,4.0,0.0,4.53,8.44,16.25,23.92,2.0,2.0,5.0,,80.0,4.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,80.0,1.0
10354,SAM-2016-01027-JSC,0,1.0,1.0,0.0,75.0,75.0,0.0,0.0,0.0,1.97,4.11,8.94,13.83,4.0,4.0,2.0,,90.0,2.0,55.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.036,1.0,0.0,1.0
10355,SAM-2016-01118-APW,0,12.0,12.0,117.0,0.0,0.0,0.0,0.0,0.0,2.75,6.9,15.06,17.1,5.0,5.0,1.0,,85.0,4.0,85.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.028,2.0,0.0,1.0
10356,SAM-2016-01159-KMN,1,3.0,2.7,0.0,56.0,56.0,0.0,0.0,0.0,3.14,6.65,14.05,21.23,4.0,4.0,5.0,2.0,85.0,2.0,85.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.158,2.0,11.0,1.0
10357,SAM-2016-01168-CMS,0,9.0,9.0,79.0,0.0,0.0,0.0,0.0,0.0,3.89,7.33,12.61,12.76,5.0,5.0,1.0,,90.0,4.0,50.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.135,2.0,0.0,1.0
10358,SAM-2016-01175-APW,0,4.0,4.0,89.0,0.0,0.0,0.0,0.0,0.0,3.25,6.5,11.57,11.57,5.0,5.0,3.0,,90.0,3.0,90.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.089,2.0,0.0,1.0
10359,SAM-2016-01177-JEB,1,1.0,1.0,0.0,0.0,0.0,4.0,4.0,100.0,5.65,11.3,20.97,28.87,1.0,1.0,4.0,,100.0,7.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,100.0,1.0
10360,SAM-2016-01198-JEB,1,3.0,3.0,0.0,15.0,15.0,0.0,0.0,0.0,1.75,3.5,7.0,11.42,2.0,2.0,4.0,,90.0,4.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,90.0,1.0
10361,SAM-2016-01201-JEB,0,1.0,1.0,0.0,91.0,0.0,0.0,0.0,10.0,3.38,7.31,14.87,21.62,4.0,4.0,2.0,,100.0,1.0,90.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.222,1.0,10.0,0.55
10362,SAM-2016-01254-APW,0,4.0,4.0,104.0,0.0,0.0,0.0,0.0,0.0,5.0,9.34,17.84,18.52,5.0,5.0,2.0,,90.0,2.0,90.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.085,2.0,0.0,1.0
10363,SAM-2016-01256-APW,0,8.0,7.9,91.0,0.0,0.0,0.0,0.0,0.0,3.74,7.74,14.32,14.41,5.0,5.0,2.0,,86.0,3.0,85.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.033,2.0,1.0,1.0
10364,SAM-2016-01257-APW,0,30.0,29.0,38.0,0.0,0.0,0.0,0.0,0.0,2.27,2.99,3.26,3.53,5.0,5.0,3.0,,88.0,7.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0
10365,SAM-2016-01261-APW,0,12.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,4.08,8.28,16.4,23.45,5.0,5.0,2.0,6.0,98.0,6.0,98.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.064,3.0,1.0,0.637
10366,SAM-2016-01262-APW,1,1.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,4.76,9.39,18.5,27.6,2.0,2.0,6.0,3.0,95.0,3.0,95.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.918,1.0,85.0,1.0
