,da_number,district,longitude,latitude,cwa_determination,potential_wetland,county,state
14090,SWT-2015-00681-rdd,37,-101.15,35.507,0,0,1149,48.0
14091,SWT-2015-00696,37,-97.25736,34.81431,0,0,1150,40.0
14092,SWT-2015-00700,37,-96.89726,35.64632,1,0,133,40.0
14093,SWT-2015-00730-rdd,37,-97.72542,36.74958,0,0,187,40.0
14094,SWT-2015-00747,37,-97.77324,35.50078,0,1,1151,40.0
14095,SWT-2015-00753,37,-96.91887,35.38467,0,1,608,40.0
14096,SWT-2015-00757,37,-95.2387,35.39899,0,1,1152,40.0
14097,SWT-2015-00758,37,-95.01094,35.14729,1,1,635,40.0
14098,SWT-2015-00768,37,-97.45923,35.3792,0,1,1146,40.0
14099,SWT-2015-00774-rdd,37,-97.96758,34.51614,0,0,1153,40.0
14100,SWT-2015-00775,37,-95.95139,36.01164,1,0,1143,40.0
14101,SWT-2016-00018,37,-97.50702,35.61706,1,0,1146,40.0
14102,SWT-2016-00021,37,-94.94156,35.01733,0,0,1154,40.0
14103,SWT-2016-00023-bmn,37,-95.96425,35.64658,0,0,1155,40.0
14104,SWT-2016-00033-eaz,37,-96.64949,34.78441,0,1,300,40.0
14105,SWT-2016-00036,37,-94.8063,35.45928,0,1,1156,40.0
14106,SWT-2016-00041-rbh,37,-95.97335,36.7531,0,0,130,40.0
14107,SWT-2016-00051,37,-97.47199,35.67338,0,0,1146,40.0
14108,SWT-2016-00070,37,-95.39734,35.69382,1,0,1152,40.0
14109,SWT-2016-00091-bmn,37,-97.55585,36.92686,0,0,187,40.0
14110,SWT-2016-00112,37,-94.9272,35.26075,0,0,635,40.0
14111,SWT-2016-00123-bmn,37,-97.65249,35.60875,0,0,1146,40.0
14112,SWT-2016-00131-jth,37,-95.69719,34.03288,0,0,290,40.0
14113,SWT-2016-00172-BMN,37,-97.93665,33.9868,0,0,40,40.0
14114,SWT-2016-00232-rbh,37,-95.36471,35.74525,0,0,1152,40.0
14115,SWT-2016-00278-bmn,37,-97.07944,36.60284,0,0,1157,40.0
14116,SWT-2016-00300-wmc,37,-94.82555,33.90027,0,0,1158,40.0
14117,SWT-2016-00308,37,-98.62858,33.94069,0,0,1159,48.0
14118,SWT-2016-00311,37,-95.96814,36.20283,0,1,1143,40.0
14119,SWT-2016-00345,37,-95.71627,34.89877,0,0,1160,40.0
14120,SWT-2016-00414-bmn,37,-97.52997,35.60462,1,1,1146,40.0
14121,SWT-2016-00429-bmn,37,-94.79312,33.89028,0,1,1158,40.0
14122,SWT-2016-00431-bmn,37,-95.23878,35.40334,0,0,1152,40.0
14123,SWT-2016-00469-eaz,37,-95.96403,35.43297,0,1,1155,40.0
14124,SWT-2016-00553,37,-95.75939,36.06414,1,0,1148,40.0
14125,SWT-2016-00559-ggs,37,-97.274,36.7865,0,0,1157,40.0
14126,SWT-2016-00597-GGS,37,-97.42064,35.47681,0,0,1146,40.0
14127,SWT-2016-00612-rbh,37,-97.97912,34.47352,0,0,1153,40.0
14128,SWT-2016-00631,37,-96.87701,35.40201,0,0,608,40.0
14129,SWT-2017-00047,37,-96.72713,35.9458,1,1,1147,40.0
14130,SWT-2017-00059,37,-96.77098,34.683,1,0,300,40.0
14131,SWT-2017-00066-bmn,37,-97.09173,36.61413,0,1,1157,40.0
14132,SWT-2017-00071-rbh,37,-96.78822,33.88225,0,0,68,40.0
14133,SWT-2017-00134,37,-97.4533,34.41836,0,0,1137,40.0
14134,SWT-2017-00137,37,-97.49449,35.32775,0,0,298,40.0
14135,SWT-2017-00163-rbh,37,-95.82839,36.21439,0,1,1143,40.0
14136,SWT-2017-00165-rdd,37,-97.42608,35.4046,0,0,1146,40.0
14137,SWT-2017-00167,37,-95.98179,35.96189,0,1,1143,40.0
14138,SWT-2017-00197-eaz,37,-95.9463,35.91744,0,1,1143,40.0
14139,SWT-2017-00231,37,-95.64218,35.95746,0,0,1148,40.0
14140,SWT-2017-00263,37,-96.13988,36.1446,0,0,1143,40.0
14141,SWT-2017-00268-rdd,37,-97.51746,36.1129,0,0,87,40.0
14142,SWT-2017-00391-rbh,37,-95.75468,36.22944,1,1,1161,40.0
14143,SWT-2017-00400,37,-97.48848,35.30994,1,0,298,40.0
14144,SWT-2017-00438,37,-98.44322,35.87635,0,1,1162,40.0
14145,SWT-2017-00442,37,-95.77532,36.04115,1,0,1143,40.0
14146,SWT-2017-00482,37,-97.52907,35.60402,1,1,1146,40.0
14147,SWT-2017-00487,37,-98.66276,35.91564,0,0,1163,40.0
14148,SWT-2017-00514,37,-97.37593,36.01627,0,0,87,40.0
14149,SWT-2017-00523,37,-97.67113,35.59694,0,0,1146,40.0
14150,SWT-2017-00526,37,-95.48689,36.51134,0,1,1161,40.0
14151,SWT-2017-00530,37,-95.55326,36.32516,1,1,1161,40.0
14152,SWT-2017-00538,37,-96.7523,35.94584,1,1,1147,40.0
14153,SWT-2017-00569,37,-101.83925,35.10548,0,1,1164,48.0
14154,SWT-2017-00595,37,-97.32332,35.35151,0,0,298,40.0
14155,SWT-2017-00628-rbh,37,-97.47234,35.66582,0,0,1146,40.0
14156,SWT-2017-00635,37,-97.06017,35.96358,0,0,1147,40.0
14157,SWT-2017-00653,37,-95.79302,37.22325,0,0,115,20.0
14158,SWT-2017-00658,37,-95.81407,37.22837,0,0,115,20.0
14159,SWT-2017-00672,37,-95.85439,36.26111,0,0,1143,40.0
14160,SWT-2017-00674,37,-97.72507,35.59035,0,0,1151,40.0
14161,SWT-2018-00023,37,-96.93395,36.06046,0,0,1147,40.0
14162,SWT-2018-00044,37,-97.58712,35.25991,1,1,1165,40.0
14163,SWT-2018-00090,37,-102.30175,36.78581,0,0,1166,40.0
14164,SWT-2018-00113,37,-97.51654,35.75123,0,1,87,40.0
14165,SWT-2018-00134,37,-97.48866,35.38595,1,0,1146,40.0
14166,SWT-2018-00153,37,-97.48732,35.50736,0,0,1146,40.0
14167,SWT-2018-00178,37,-97.28567,34.25085,0,1,1137,40.0
14168,SWT-2018-00179,37,-97.50362,35.37032,0,0,298,40.0
14169,SWT-2018-00210,37,-97.6575,35.41762,0,0,1146,40.0
14170,SWT-2018-00259,37,-101.6769,35.31991,0,0,742,48.0
14171,SWT-2018-00261,37,-99.59719,34.35057,0,0,321,48.0
14172,SWT-2018-00262,37,-99.88683,34.26584,0,0,321,48.0
14173,SWT-2018-00266,37,-98.39453,35.83968,0,0,1162,40.0
14174,SWT-2018-00272,37,-95.84529,36.30948,1,1,1143,40.0
14175,SWT-2018-00274,37,-97.90433,35.50433,1,1,1151,40.0
14176,SWT-2018-00346,37,-97.72931,35.41781,0,0,1151,40.0
14177,SWT-2018-00367,37,-97.7227,35.56472,0,0,1151,40.0
14178,SWT-2018-00424,37,-98.03387,36.14447,0,0,1167,40.0
14179,SWT-2018-00458,37,-96.19962,35.99144,0,1,1168,40.0
14180,SWT-2018-00591,37,-102.5497,36.0806,0,0,1169,48.0
14181,SWT-2018-00679,37,-101.83907,35.20061,0,0,742,48.0
14182,SWT-2019-00070,37,-101.76274,35.19742,0,0,742,48.0
14183,SWT-2019-00282,37,-95.68363,36.04988,1,1,1148,40.0
14184,SWT-2019-00298,37,-97.42986,35.61997,1,1,1146,40.0
14185,SWT-2019-00357,37,-97.92216,35.49195,0,1,1151,40.0
14186,SWT-2019-00402,37,-96.10696,33.5937,0,0,1094,48.0
14187,SWT-2019-00518,37,-97.35084,35.58321,0,0,1146,40.0
14188,SWT-2019-00615,37,-95.72422,36.1172,0,1,1148,40.0
14189,SWT-2019-00631,37,-97.7294,35.45341,1,1,1151,40.0
14190,SWT-2020-00022,37,-95.00123,35.89585,1,0,834,40.0
14191,SWT-2020-00054,37,-96.92376,35.2959,0,0,608,40.0
14192,SWT-2020-00055,37,-97.26925,35.49551,0,0,1146,40.0
14193,SWT-2020-00072,37,-97.47283,35.52002,0,0,1146,40.0
14194,SWT-2020-00088,37,-97.508,35.52492,0,0,1146,40.0
14195,SWT-2020-00090,37,-96.37527,34.02836,0,0,890,40.0
14196,SWT-2020-00118,37,-101.22968,36.4795,0,0,1170,48.0
14197,SWT-2020-00123,37,-96.75427,35.96069,0,1,1147,40.0
14198,SWT-2020-00143,37,-97.60401,35.35365,0,1,298,40.0
14199,SWT-2020-00149,37,-95.78568,36.00481,1,1,1143,40.0
14200,SWT-2020-00157,37,-97.3601,35.46,1,1,1146,40.0
14201,SWT-2020-00196,37,-97.91374,35.87892,0,0,1167,40.0
14202,SWT-2020-00199,37,-96.9295,35.31844,0,0,608,40.0
14203,SWT-2020-00245,37,-95.66542,35.99363,1,1,1148,40.0
14204,SWT-2020-00250,37,-97.47387,35.39694,0,0,1146,40.0
14205,SWT-2020-00273,37,-99.34875,34.64547,0,0,114,40.0
14206,SWT-2020-00276,37,-97.70549,35.41303,0,0,1151,40.0
14207,SWT-2020-00305,37,-96.49594,35.16101,0,0,1171,40.0
14208,SWT-2020-00348,37,-97.52732,35.33616,0,0,298,40.0
14209,LRB-1982-00503,0,-77.70652,43.30663,0,0,23,36.0
14210,LRB-1996-97613,0,-78.76735,42.79407,0,1,3,36.0
14211,LRB-2015-00231,0,-78.66459,43.04,1,0,3,36.0
14212,LRB-2015-00945,0,-79.30564,42.49668,1,1,29,36.0
14213,LRB-2015-01082,0,-78.95578,43.01477,1,1,3,36.0
14214,LRB-2015-01193,0,-81.1936,41.54787,1,1,18,39.0
14215,LRB-2016-01179,0,-82.03582,41.39583,0,1,10,39.0
14216,LRB-2017-01187,0,-81.51507,41.26114,0,1,9,39.0
14217,LRC-2004-12544,1,-87.79952,41.55005,1,1,52,17.0
14218,LRC-2015-00527,1,-87.91542,42.46079,1,1,12,17.0
14219,LRC-2015-00544,1,-87.79129,41.80221,0,1,49,17.0
14220,LRC-2015-00606,1,-87.57383,41.43564,1,1,52,17.0
14221,LRC-2015-00937,1,-88.30392,41.88162,1,1,50,17.0
14222,LRC-2016-00045,1,-88.09873,41.94769,1,1,53,17.0
14223,LRC-2016-00258,1,-88.15598,41.85494,1,1,53,17.0
14224,LRC-2016-00498,1,-87.87286,41.58701,1,0,49,17.0
14225,LRC-2016-00924,1,-87.97095,41.81995,1,1,53,17.0
14226,LRC-2017-00579,1,-88.40854,42.0197,0,1,50,17.0
14227,LRC-2018-00388,1,-88.0964,41.45871,1,1,52,17.0
14228,LRC-2018-00860,1,-88.2264,42.07538,0,1,49,17.0
14229,LRE-1994-1715120,2,-86.47325,41.67721,1,1,64,18.0
14230,LRE-2000-1020180,2,-85.1952,41.14467,1,1,41,18.0
14231,LRE-2015-00307-102,2,-85.30073,40.96843,1,1,41,18.0
14232,LRE-2016-00759-146,2,-86.69645,41.48741,1,0,56,18.0
14233,LRH-2007-00025-KAN,3,-81.99144,38.59672,0,1,104,54.0
14234,LRH-2014-00738-KAN,3,-81.9227,38.45861,1,0,104,54.0
14235,LRH-2015-00654-SCR,3,-82.81838,39.84298,0,1,82,39.0
14236,LRH-2015-00771-TUS,3,-81.32407,40.95637,0,1,107,39.0
14237,LRH-2015-00910,3,-83.13192,40.20186,0,1,90,39.0
14238,LRH-2015-01079-SCR,3,-83.1067,40.1847,1,1,90,39.0
14239,LRH-2016-00490-OLR,3,-83.00262,40.203,0,1,90,39.0
14240,LRH-2016-01006-SCR,3,-82.93657,39.90873,0,1,82,39.0
14241,LRH-2017-00288-SCR,3,-82.84769,39.98629,0,1,82,39.0
14242,LRH-2018-00547-TUS,3,-81.55447,40.44904,0,1,85,39.0
14243,LRH-2019-00280-KAN,3,-81.96206,38.63147,0,1,104,54.0
14244,LRH-2020-00365-WAL,3,-82.4395,40.40081,0,1,121,39.0
14245,LRL-2015-00330-sam,4,-86.88208,38.81797,1,1,453,18.0
14246,LRL-2015-00708-jlb,4,-83.26309,37.35983,0,1,106,21.0
14247,LRL-2016-00290-jlb,4,-83.78274,37.459,0,1,1172,21.0
14248,LRL-2016-00481,4,-86.20615,39.63401,0,1,134,18.0
14249,LRL-2016-00803-sjk,4,-85.82878,39.92068,0,1,30,18.0
14250,LRL-2017-00017-sjk,4,-85.9907,40.09609,0,1,88,18.0
14251,LRL-2017-00212-MKD,4,-86.52858,39.08196,0,1,23,18.0
14252,LRL-2017-00472-SJK,4,-86.163,40.04535,0,1,88,18.0
14253,LRL-2017-00521-SCM,4,-86.32819,40.44723,1,0,164,18.0
14254,LRL-2017-00589-SCM,4,-86.13253,40.04015,1,0,88,18.0
14255,LRL-2018-01083,4,-86.88426,40.2587,1,0,149,18.0
14256,LRL-2019-00444-sea,4,-86.1414,38.00858,0,1,148,21.0
14257,LRL-2019-01066-sjk,4,-86.14347,40.00307,0,1,88,18.0
14258,LRL-2020-00083-mlk,4,-85.88657,37.63373,0,0,116,21.0
14259,LRN-2014-01293,5,-85.91806,34.75484,0,0,114,1.0
14260,LRN-2015-00386,5,-86.7664,34.64017,1,1,1,1.0
14261,LRN-2015-01080,5,-82.81009,36.46201,0,0,1173,47.0
14262,LRN-2016-00043,5,-86.53411,36.0131,0,0,213,47.0
14263,LRP-2016-00130,6,-80.7989,39.8312,1,1,68,54.0
14264,LRP-2017-01966,6,-79.57968,40.13782,1,0,580,42.0
14265,LRP-2018-01404,6,-80.18987,40.46251,0,0,1174,42.0
14266,MVK-2013-01087,7,-91.81267,31.62518,0,0,271,22.0
14267,MVK-2014-00959-TB,7,-91.49597,33.88489,0,0,282,5.0
14268,MVK-2014-00961-TB,7,-92.18409,33.96396,0,0,298,5.0
14269,MVK-2014-00985-TB,7,-91.56107,33.98247,0,0,133,5.0
14270,MVK-2015-00418-CR,7,-93.10003,31.9166,0,0,241,22.0
14271,MVK-2015-00989-TB,7,-91.03977,31.73456,0,0,40,28.0
14272,MVK-2015-00999-LCM,7,-91.42555,31.56108,0,0,258,22.0
14273,MVK-2016-00104-TB,7,-90.44285,32.26656,0,0,254,28.0
14274,MVK-2016-00229-TB,7,-90.42373,32.37994,0,0,254,28.0
14275,MVK-2016-00678-TB,7,-92.1104,34.78416,0,1,280,5.0
14276,MVK-2016-00723-CR,7,-90.62608,33.61015,0,0,242,28.0
14277,MVK-2016-00989-CR,7,-93.6806,32.4791,0,0,247,22.0
14278,MVK-2016-01005-CR,7,-90.31979,33.49804,0,0,265,28.0
14279,MVK-2017-00260-CR,7,-93.05665,34.10847,0,1,129,5.0
14280,MVK-2018-00119-TB,7,-92.65789,34.54069,0,1,248,5.0
14281,MVK-2018-00437-TB,7,-89.7367,33.48087,0,0,115,28.0
14282,MVK-2018-00720-AEL,7,-89.84563,34.85492,0,1,256,28.0
14283,MVK-2018-00756-TB,7,-93.12853,34.42227,0,1,295,5.0
14284,MVK-2020-00106-AEL,7,-90.03578,32.36226,0,1,236,28.0
14285,MVM-2017-00015-JKB,8,-90.91801,35.79587,1,0,310,5.0
14286,MVN-2005-04175,9,-90.14232,30.40584,1,0,240,22.0
14287,MVN-2008-03026-SC,9,-92.5262,30.5339,0,0,356,22.0
14288,MVN-2012-01980-2-EPP,9,-90.66197,30.0461,1,0,346,22.0
14289,MVN-2014-02807-WJJ,9,-93.25148,30.0451,1,1,335,22.0
14290,MVN-2015-00131-WII,9,-91.12059,30.00526,1,1,340,22.0
14291,MVN-2015-01516-ST,9,-93.13266,30.01825,0,0,335,22.0
14292,MVN-2015-01968-SJ,9,-90.7277,29.74964,0,0,344,22.0
14293,MVN-2015-02302-SA,9,-90.67478,30.00294,0,0,346,22.0
14294,MVN-2015-02517-SK,9,-90.13162,29.74883,1,0,40,22.0
14295,MVN-2016-00851-SG,9,-90.45003,30.48418,0,0,333,22.0
14296,MVN-2016-00860-ST,9,-91.75628,30.30677,1,0,345,22.0
14297,MVN-2016-00914-SJ,9,-93.25631,30.08579,1,0,332,22.0
14298,MVN-2016-00921-ST,9,-90.72667,29.71222,0,0,344,22.0
14299,MVN-2016-00935-EV,9,-90.32658,29.95223,1,0,330,22.0
14300,MVN-2016-00945-ES,9,-89.8666,30.1337,1,0,19,22.0
14301,MVN-2016-01072-SB,9,-89.88248,30.02365,0,0,19,22.0
14302,MVN-2016-01242-CO,9,-91.06556,30.39008,1,0,336,22.0
14303,MVN-2017-00032-WPP,9,-93.44819,30.29743,1,0,332,22.0
14304,MVN-2017-00381-SK,9,-90.05542,30.34994,1,0,240,22.0
14305,MVN-2017-00879-SG,9,-90.02293,30.01595,0,1,19,22.0
14306,MVN-2017-01200-SK,9,-90.10239,29.75792,0,0,40,22.0
14307,MVN-2018-00109-SK,9,-91.17262,30.56343,1,0,336,22.0
14308,MVN-2018-00189-ST,9,-90.52244,30.58272,1,0,333,22.0
14309,MVN-2018-00250-WLL,9,-93.35,29.76667,1,0,335,22.0
14310,MVN-2018-00550-ST,9,-89.7544,30.1381,1,0,19,22.0
14311,MVN-2019-00399-SK,9,-90.10461,29.76079,1,0,40,22.0
14312,MVN-2019-00825-SQ,9,-90.88062,30.10977,1,0,341,22.0
14313,MVP-1998-08089-MLV,10,-93.78225,45.05409,1,1,367,27.0
14314,MVP-2004-159214-RJH,10,-88.66561,44.04333,0,1,376,55.0
14315,MVP-2006-03158-MLV,10,-93.69149,45.16352,0,1,367,27.0
14316,MVP-2008-01643-AJK,10,-87.9969,43.21142,0,1,360,55.0
14317,MVP-2009-04099-NTD,10,-88.71069,44.03771,0,1,376,55.0
14318,MVP-2011-00689-MWM,10,-88.61411,43.98546,0,1,376,55.0
14319,MVP-2012-04860-DAS,10,-93.54541,44.76898,0,0,157,27.0
14320,MVP-2014-03949-LMG,10,-93.52884,45.23097,0,1,362,27.0
14321,MVP-2015-00930-BGO,10,-93.28995,44.79706,0,1,371,27.0
14322,MVP-2015-02585-JRS,10,-87.95844,42.61024,0,1,375,55.0
14323,MVP-2015-03186-ADJ,10,-87.85359,42.97196,0,1,361,55.0
14324,MVP-2015-03388-JLK,10,-87.98585,44.45573,0,1,180,55.0
14325,MVP-2015-03406-JTB,10,-93.52087,45.02917,0,1,362,27.0
14326,MVP-2015-03435-DWW,10,-93.0188,47.44896,0,0,410,27.0
14327,MVP-2015-03524-SRK,10,-94.28797,45.51095,0,1,404,27.0
14328,MVP-2015-04195-MLV,10,-92.52727,44.01968,0,1,402,27.0
14329,MVP-2016-01997-WMS,10,-88.52035,44.24218,0,1,376,55.0
14330,MVP-2016-03100-EJW,10,-93.18188,45.06885,1,1,372,27.0
14331,MVP-2016-03639-JMB,10,-87.91728,42.55699,0,1,375,55.0
14332,MVP-2016-03828-ARC,10,-92.46314,46.72614,1,0,399,27.0
14333,MVP-2016-04143-RAN,10,-87.92497,42.55915,0,1,375,55.0
14334,MVP-2016-04156-MWM,10,-88.29174,44.18312,0,1,407,55.0
14335,MVP-2016-04260-JTB,10,-93.52016,45.05205,0,0,362,27.0
14336,MVP-2016-04322-JLK,10,-87.92428,44.46768,0,0,180,55.0
14337,MVP-2017-00240-DAS,10,-93.96281,44.24146,0,0,381,27.0
14338,MVP-2017-01066-RAN,10,-87.93561,42.5451,0,1,375,55.0
14339,MVP-2017-01675-EJW,10,-94.83096,45.40405,0,0,390,27.0
14340,MVP-2017-01716-EJW,10,-93.48575,43.92597,0,0,365,27.0
14341,MVP-2017-01853-EJW,10,-95.38642,44.94816,0,0,409,27.0
14342,MVP-2017-01862-JTB,10,-95.32905,45.64776,0,0,426,27.0
14343,MVP-2017-01863-JTB,10,-95.33959,45.65334,0,0,426,27.0
14344,MVP-2017-02197-MJB,10,-93.86464,44.18301,0,0,359,27.0
14345,MVP-2017-02327-KJH,10,-89.25207,43.16654,0,1,366,55.0
14346,MVP-2017-02428-AIS,10,-88.57598,44.03704,0,1,376,55.0
14347,MVP-2017-03434-JRS,10,-88.1449,44.38134,0,1,180,55.0
14348,MVP-2017-03674-JTB,10,-95.63235,44.23509,0,0,423,27.0
14349,MVP-2017-03856-MHK,10,-87.92943,42.67997,0,1,378,55.0
14350,MVP-2017-03903-RJH,10,-87.68482,44.07609,0,1,412,55.0
14351,MVP-2017-04050-ANM,10,-87.92434,42.67811,0,1,378,55.0
14352,MVP-2017-04240-KJH,10,-89.0627,42.87572,0,0,366,55.0
14353,MVP-2018-00444-JLK,10,-88.35742,44.32131,0,1,364,55.0
14354,MVP-2018-01163-RJH,10,-88.364,44.208,0,1,407,55.0
14355,MVP-2018-01205-JLK,10,-88.07334,44.57481,0,1,180,55.0
14356,MVP-2018-01215-RQM,10,-92.9924,45.6651,0,1,440,27.0
14357,MVP-2018-01713-AJK,10,-87.92846,42.86868,0,1,361,55.0
14358,MVP-2018-02200-ANM,10,-87.84094,44.34658,0,1,180,55.0
14359,MVP-2018-02398-KJH,10,-89.18219,43.27211,0,0,366,55.0
14360,MVP-2018-02722-AIS,10,-88.11954,43.20118,0,1,130,55.0
14361,MVP-2018-03170-MHK,10,-87.90467,42.67617,0,1,378,55.0
14362,MVP-2019-00029-MHK,10,-87.9403,42.68339,0,1,378,55.0
14363,MVP-2019-00153,10,-88.13064,44.45524,1,1,180,55.0
14364,MVP-2019-00275-JLK,10,-87.98906,44.47435,0,1,180,55.0
14365,MVP-2019-00455-MHK,10,-87.94092,42.56459,0,1,375,55.0
14366,MVP-2019-01585-RJH,10,-88.48642,44.18214,0,1,376,55.0
14367,MVP-2019-02122-RJH,10,-88.51361,44.27749,0,0,364,55.0
14368,MVP-2019-02820-EJW,10,-93.04356,45.14845,0,1,358,27.0
14369,MVP-2019-02966-RJH,10,-87.83676,44.34256,0,0,180,55.0
14370,MVP-2020-00127-JLK,10,-88.12689,44.57055,0,1,180,55.0
14371,MVP-2020-00158-RJH,10,-88.3082,44.32486,0,1,364,55.0
14372,MVP-2020-00174-MHK,10,-87.89223,42.49576,0,1,375,55.0
14373,MVP-2020-00270-AJK,10,-87.88657,42.77497,0,1,378,55.0
14374,MVP-2020-00567-JLK,10,-88.18827,44.32546,0,1,180,55.0
14375,MVS-2013-00480,12,-90.20752,37.4754,1,1,1,29.0
14376,NAB-2019-00024-M30,13,-76.88149,38.57624,0,1,494,24.0
14377,NAN-2015-01293-WOR,15,-74.16192,41.37878,1,1,186,36.0
14378,NAO-2005-01678,16,-77.50761,38.88473,1,1,537,51.0
14379,NAO-2005-02396,16,-77.64235,38.80769,0,0,539,51.0
14380,NAO-2005-03000-rhs,16,-77.52306,38.95111,0,0,537,51.0
14381,NAO-2005-04759,16,-82.15989,37.05734,0,0,546,51.0
14382,NAO-2010-00463-tmm,16,-82.71304,36.92968,1,1,558,51.0
14383,NAO-2011-01672,16,-82.12472,37.06861,0,0,469,51.0
14384,NAO-2013-01531-mmw,16,-77.15112,37.05906,1,1,551,51.0
14385,NAO-2015-00181-drc,16,-80.7484,37.3493,0,0,1175,51.0
14386,NAO-2015-01809-tca,16,-77.40496,38.9538,1,0,503,51.0
14387,NAO-2016-00426,16,-82.05654,37.38924,1,0,469,51.0
14388,NAO-2016-01160-arl,16,-77.59209,38.78761,1,1,539,51.0
14389,NAO-2016-01865-tmm,16,-82.45458,36.96413,1,1,558,51.0
14390,NAO-2017-00044-awa,16,-82.15808,37.2746,1,1,469,51.0
14391,NAO-2017-00384-rhs,16,-77.58565,38.92067,1,0,537,51.0
14392,NAO-2017-00497-mmw,16,-76.54261,37.16314,1,1,554,51.0
14393,NAO-2017-02134-tmm,16,-79.02956,36.56458,0,1,550,51.0
14394,NAP-2016-00487-51,17,-75.41722,41.33028,1,0,27,42.0
14395,NAP-2017-00093-24,17,-74.81107,39.08454,1,1,597,34.0
14396,NAP-2017-00219-65,17,-75.38929,40.85345,0,0,23,42.0
14397,NWK-2014-00061,18,-95.03653,37.75034,1,0,628,20.0
14398,NWK-2014-00391,18,-94.90216,39.76922,0,1,469,29.0
14399,NWK-2015-02055,18,-94.79328,38.95407,1,1,144,20.0
14400,NWK-2015-02377,18,-96.59326,39.83904,0,0,68,20.0
14401,NWK-2016-00067,18,-93.43321,37.18798,0,1,89,29.0
14402,NWK-2016-00195,18,-91.31429,38.80691,0,1,93,29.0
14403,NWK-2016-00287,18,-95.07758,39.26668,1,0,646,20.0
14404,NWK-2017-00360,18,-92.09406,38.68274,0,0,601,29.0
14405,NWK-2018-01314,18,-94.46719,39.18073,0,1,152,29.0
14406,NWK-2019-00038,18,-94.42802,38.86313,0,1,114,29.0
14407,NWO-2001-60549-BIS,19,-98.71025,46.92105,0,0,670,38.0
14408,NWO-2003-60121-BIS,19,-98.0532,47.37408,0,1,1176,38.0
14409,NWO-2004-60768-BIS,19,-102.32876,46.93906,0,1,107,38.0
14410,NWO-2006-60422-BIS,19,-101.53967,48.77022,1,1,689,38.0
14411,NWO-2007-00039-BIS,19,-101.73389,48.32238,0,1,688,38.0
14412,NWO-2007-03588-PIE,19,-96.66618,43.49493,1,1,133,46.0
14413,NWO-2008-02643-BIS,19,-100.72729,46.78014,1,0,665,38.0
14414,NWO-2010-02737-BIS,19,-100.22877,47.48679,0,1,618,38.0
14415,NWO-2012-00154-PIE,19,-103.14374,44.10856,0,1,417,46.0
14416,NWO-2012-01125-DEN,19,-105.0689,39.49248,0,1,394,8.0
14417,NWO-2013-01442-MTB,19,-111.43819,45.25971,0,1,1,30.0
14418,NWO-2013-02246-BIS,19,-100.96102,48.2395,0,1,51,38.0
14419,NWO-2013-02387-BIS,19,-102.5735,48.02835,0,1,669,38.0
14420,NWO-2014-01892-BIS,19,-97.40552,48.39778,1,1,687,38.0
14421,NWO-2015-00183-BIS,19,-99.944,47.15268,0,1,745,38.0
14422,NWO-2015-00352-BIS,19,-97.54685,47.94343,0,1,655,38.0
14423,NWO-2015-00767-BIS,19,-103.23343,47.31427,0,1,668,38.0
14424,NWO-2015-01285-RWY,19,-104.51443,42.20176,0,0,725,56.0
14425,NWO-2015-01360-RWY,19,-107.05089,44.91653,0,1,618,56.0
14426,NWO-2015-01680-PIE,19,-96.81947,43.46102,1,1,133,46.0
14427,NWO-2015-02108-BIS,19,-101.84,47.3185,0,1,103,38.0
14428,NWO-2015-02173-BIS,19,-99.24563,46.8836,0,1,670,38.0
14429,NWO-2016-02143-BIS,19,-99.9433,48.02159,0,1,711,38.0
14430,NWO-2016-02213-BIS,19,-99.15738,47.84557,0,1,675,38.0
14431,NWO-2017-00028-BIS,19,-102.15919,47.95017,1,0,669,38.0
14432,NWO-2017-00535-BIS,19,-96.6098,46.26602,0,0,110,38.0
14433,NWO-2017-00591-DEN,19,-104.68228,39.76576,0,0,166,8.0
14434,NWO-2017-00784-BIS,19,-102.97768,48.183,0,1,36,38.0
14435,NWO-2017-01121-BIS,19,-96.82481,46.9306,0,1,162,38.0
14436,NWO-2017-01303-PIE,19,-99.31265,43.79705,0,1,1177,46.0
14437,NWO-2017-01492-PIE,19,-98.95553,43.73709,0,1,1177,46.0
14438,NWO-2017-01891-WEH,19,-96.6714,40.85977,1,1,726,31.0
14439,NWO-2017-02014-DEN,19,-104.4542,39.64366,0,1,701,8.0
14440,NWO-2017-02313-PIE,19,-102.01694,45.03032,1,1,148,46.0
14441,NWO-2018-00759-DEN,19,-104.94536,40.47574,1,1,684,8.0
14442,NWO-2018-00764-BIS,19,-100.40208,48.89666,1,0,672,38.0
14443,NWO-2018-01058-DEN,19,-104.974,39.928,0,0,166,8.0
14444,NWO-2018-01711-WEH,19,-95.9232,41.26046,0,1,394,31.0
14445,NWO-2018-01782-RWY,19,-109.45564,41.51301,0,0,724,56.0
14446,NWO-2018-02034-MTB,19,-108.6248,45.70328,0,1,700,30.0
14447,NWO-2018-02165-BIS,19,-103.79324,48.00845,1,1,36,38.0
14448,NWO-2019-00141-BIS,19,-96.79774,46.92696,1,0,162,38.0
14449,NWO-2019-00709-RWY,19,-104.85116,41.11601,0,1,715,56.0
14450,NWO-2019-01125-PIE,19,-96.8905,43.36357,1,0,133,46.0
14451,NWO-2019-01968-PIE,19,-96.73646,43.44334,1,0,133,46.0
