jurisdiction_type,da_number,district,project_name,longitude,latitude,date_issued_or_denied,rha_determination,cwa_determination,rha1,rha2,cwa1,cwa2,cwa3,cwa4,cwa5,cwa6,cwa7,cwa8,cwa9,potential_wetland
RAPANOS,MVP-2017-03179-MHK,St. Paul,Daybreak Foods Inc. / Creekwood Farms Site,-88.95245,43.04034,2/7/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03180-AIS,St. Paul,"Hammes Partners II, L.P. and Affiliates",-87.95429,42.57398,4/19/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03192-WMS,St. Paul,Central States Tower III / Tower Compound ,-92.59568,45.66765,10/27/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03205-ANM,St. Paul,"Beaumont, Russell / Venture Space LLC",-87.88153,42.90804,12/27/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03244-RMM,St. Paul,"Hendrickson, Chuck / 875 Sunnyfield Road North",-93.69263,44.96304,10/25/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03245-ANM,St. Paul,"Leffler, Ray / St. Bonaventure East",-87.8955,42.71053,11/21/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03250-TJH,St. Paul,Reid Schulz - Meadowood Villas,-92.98332,44.93618,3/27/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03284-MHK,St. Paul,Wisconsin DOT / I-43 Bridges Waukesha County,-88.13404,42.94142,11/28/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03325-MJB,St. Paul,Morgan Ridge / Residential Development ,-92.41976,44.0082,11/21/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03343-MVM,St. Paul,Harvest Run,-93.54876,45.23967,3/20/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03359-MLV,St. Paul,Raspberry Hills,-93.59332,45.27274,3/22/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03362-LMG,St. Paul,Otter Lake Industrial Park,-93.02298,45.15586,3/29/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03364-MVM,St. Paul,Highland Ridge Sixth Addition,-93.81048,45.03754,3/8/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03378-KBH,St. Paul,"Growth Werks, LLC / commercial development wetland fill ",-88.3295,42.85234,5/21/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03406-NTD,St. Paul,J&Y Calnin Family Ltd Partnership / Hotel Campus,-88.4836,44.26345,11/9/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03424-MMJ,St. Paul,"Regensheid, Glen / Wetland Removal",-94.07146,44.49784,12/14/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03438-RMM,St. Paul,Carver County / CSAH 33 and CSAH 34 Roundabout,-93.92958,44.7864,11/17/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-03439-MMJ,St. Paul,Pulte Group / Encore 1st Addition,-93.53041,45.13646,2/9/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03447-KAL,St. Paul,Lennar / Galpin Boulevard Property,-93.56883,44.87395,3/26/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03459-KJH,St. Paul,Maple Vane Dairy / Drainage Tile ,-89.48564,43.14637,12/5/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-03464-RJH,St. Paul,"Greenville, Town of / Greenville TIF District",-88.50143,44.2833,4/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03470-RMM,St. Paul,"Alan and Lloni Bebel / Lot 1, Block 1, Llonis Addition",-93.09693,44.82105,11/17/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-03480-DAS,St. Paul,MN Dept. of Natural Resources / Bison Pond Wetland Basin 2,-94.11449,44.16651,4/5/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03483-LMG,St. Paul,Emerson Pointe,-93.56262,45.25725,1/30/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-03498-MHK,St. Paul,"Mayville, City of / Storage Units for D&G LLC",-88.54936,43.51282,11/21/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03499-DJM,St. Paul,Benzinger Site,-93.66008,45.20811,2/1/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03504-LMG,St. Paul,St. Catherine University Parking Lot Expansion Site,-93.18536,44.92353,12/4/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03523-LMG,St. Paul,Greene Community Solar Garden,-94.08495,45.6166,11/1/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-03537-BBY,St. Paul,Crosstown Properties,-93.25579,45.28602,12/4/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03541-KBH,St. Paul,Ledeboer 1 Solar Project,-95.19352,44.9325,4/24/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-03560-WMS,St. Paul,"Luther, Alan and Lynda ",-91.83041,45.79235,12/7/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03568-TJH,St. Paul,Summergate Development - Washington County,-92.91386,44.858,11/21/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-03576-AJK,St. Paul,Bear Development / Main Street Market,-87.89076,42.52537,1/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03597-RAN,St. Paul,"PBJC Holdings, LLC / Delavan Mills Fleet Farm",-88.61757,42.62408,12/27/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03602-JLK,St. Paul,"Lexington Homes, Inc. / Somerset Fields",-87.92401,44.46832,10/19/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03612-LMG,St. Paul,Bunker Hills Regional Park,-93.28652,45.21315,12/21/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-03616-LMG,St. Paul,13908 Lake Drive NE,-93.09387,45.22213,12/4/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-03637-MMJ,St. Paul,"Kubes Realty, Inc. / 12495 Marystown Road",-93.53823,44.76935,3/2/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-03640-JLK,St. Paul,Little Rapids/Lawrence Drive TIF Development ,-88.13626,44.38957,9/6/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03645-EJW,St. Paul,Hennepin County Public Works / CSAH 81 Expansion Project,-93.3863,45.09686,1/29/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03646-LMG,St. Paul,Landmark Development / Hayden Hills,-93.42901,45.19377,2/26/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03648-MMJ,St. Paul,TEG Medina Land / Brindle Path,-93.57893,45.0602,3/26/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03655-MMJ,St. Paul,"Inver Grove Heights, City of / TH 3 and 65th Street Improvements",-93.08696,44.85509,8/1/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03657-RMM,St. Paul,"D.R. Horton, Inc. / McMenomy Property",-93.08775,44.75721,12/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03659-JTB,St. Paul,"Zitzloff, Rick / Zitzloff Property",-93.74481,44.89203,2/23/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03671-RMM,St. Paul,Ames Construction / Akron Avenue Site,-93.09072,44.7066,11/29/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03684-RMM,St. Paul,"KJ Walk, Inc. / Smith - Apple Valley Properties",-93.17259,44.6952,12/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03685-LMG,St. Paul,City of Eden Prairie Public Works Department / Homestead Circle,-93.51746,44.87202,3/28/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03686-OMO,St. Paul,Kandiyohi County SAP 034-604-027 / CSAH 4 ,-94.85815,45.18493,7/18/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03701-JTB,St. Paul,"Victoria, City of / St. Moritz Pond Improvements",-93.63844,44.87197,2/1/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03708-MMJ,St. Paul,"Jundt, James / 1400 Bracketts Point Road",-93.55982,44.95311,11/27/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-03725-JRH,St. Paul,"Elko New Market, City of / SAP 070-602-022 / CSAH 2 & CSAH 91 Roundabout",-93.33861,44.57292,2/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03727-JTB,St. Paul,1795 Fox Street Site,-93.56757,44.96368,3/21/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03735-EJW,St. Paul,Sam's Landscape,-93.68792,45.01444,5/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03737-MMJ,St. Paul,"GWSA Land Development, LLC / Pineview Meadows",-93.44628,45.20501,2/14/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03742-JTB,St. Paul,"Mendota Heights, City of / Ivy Hills Park Pond Cleanout",-93.11528,44.91142,4/16/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03745-MMJ,St. Paul,Edina Realty / 13950 Vinewood Lane North,-93.44871,45.20806,4/6/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-03752-BBY,St. Paul,On-Site Marketing Co. / Terra Farms,-93.37139,44.65618,8/17/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03777-KBH,St. Paul,Lennar / Cliff Property resedential development,-93.08781,44.76438,4/24/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03783-RMM,St. Paul,"BDA Associates, LLC / Anderson Property",-93.5179,44.99324,11/30/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-03838-MMW,St. Paul,"Nicholson, Catherine / Wetland Delineation",-92.90283,45.11852,12/28/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03839-JRS,St. Paul,Brown County / South Landfill,-88.12045,44.29236,3/14/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-03842-JLK,St. Paul,WisDOT / Project ID 1058-24-30/60 STH 29 Highline Road to Brown County Line,-88.30742,44.6536,4/20/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03866-BBY,St. Paul,Silver Oaks ,-93.22122,45.08071,4/2/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03869-WMS,St. Paul,"Hall, Ian & Melissa/Driveway",-91.75213,45.6969,12/7/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03872-RMM,St. Paul,"Rogers, City of / Justen Circle Extension",-93.52339,45.16712,4/5/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03910-JLK,St. Paul,"Lakeshore Estates, LTD / Wetland Delineation",-88.2866,44.17988,7/13/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03912-MHK,St. Paul,"Troudt, John / Surf Prep, Inc.",-88.19799,43.07325,1/5/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-03983-MMW,St. Paul,Solar Sources Solar Garden - Washington County,-92.89126,45.23356,11/21/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-03985-KBH,St. Paul,"Cossetta, Frank / 4895 Dodd Road",-93.12027,44.77978,7/23/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04009-TJH,St. Paul,DR Horton Inc/McHattie Property-Cottage Grove,-92.92079,44.85375,5/15/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04019-MHK,St. Paul,Wisconsin DOT / STH 11,-87.93743,42.69733,8/10/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04020-TJH,St. Paul,Public Storage/Oak Park Heights  ,-92.85566,45.0331,6/12/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04034-TJH,St. Paul,Solar Meister/Cottage Grove Community Solar Garden,-92.87028,44.84605,3/12/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-04038-ANM,St. Paul,Wisconsin DOT / International Drive,-87.93004,42.70415,2/6/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04066-RMM,St. Paul,Chaska Investment Limited Partnership / Bella Vista,-93.63996,44.82224,2/1/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04074-BGO,St. Paul,Aitkin County - SAP 001-603-018 - CSAH 3 Reconstruction,-93.33686,46.71198,5/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04089-MHK,St. Paul,"Waterloo, City of / Commercial Ave. Extension",-88.97698,43.1918,1/24/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04110-KJH,St. Paul,Ripp Vale Farms Tiling,-89.73924,43.12315,11/30/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-04114-KJH,St. Paul,Cheryl & Greg Ziegler / Tile Repair ,-89.56536,42.96967,12/5/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-04153-KJH,St. Paul,Jeffrey Younger / Rimrock Road Commercial Development ,-89.37609,43.04198,12/14/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-04192-NTD,St. Paul,"Sheboygan, City of / Business Center Expansion",-87.75477,43.68878,11/6/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04194-MMW,St. Paul,Olinda Trail Solar/ Solar Garden-Chisago County,-92.80148,45.31699,6/29/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-04195-JTB,St. Paul,"Minnetonka, City of / Caribou Drive Sanitary Sewer Reliever Connection",-93.45058,44.91733,1/30/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04196-JTB,St. Paul,Stonebridge of Jordan LLC / Stonebridge Site,-93.64711,44.64606,4/16/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04238-RJH,St. Paul,Thomas Dudzinksi Ditch Removal,-88.87018,43.81425,12/7/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-04274-TJH,St. Paul,Metropolitan Airport Commission/Lake Elmo (21D) Airport,-92.85165,44.99753,2/27/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04308-TJH,St. Paul,Opus Development Company LLC/Oakdale Tyme Industrial Site,-92.96239,45.02266,3/9/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04315-MHK,St. Paul,"Menomonee Falls, Village of / Site Southeast of Town Hall",-88.1311,43.16181,3/1/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04319-KJH,St. Paul,Thomas Griswold / Storm Water Ponds ,-91.07258,43.89064,12/21/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04350-LMG,St. Paul,CSAH 35/Central Ave,-93.23817,45.1168,1/30/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04359-MMJ,St. Paul,"Plymouth, City of / 2018 Troy Lane Reconstruction",-93.51227,45.05949,7/13/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04373-EJI,St. Paul,Ron Miller Farm Pothole Fill,-94.26069,45.96486,3/22/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04393-MMJ,St. Paul,Cargill - Pipestone / Cargill Pipestone Rail Siding Project,-96.33608,43.96278,3/21/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04402-JLK,St. Paul,Door County / Logan Creek Snowmobile Bridge,-87.22262,44.96318,4/20/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2017-04409-JTB,St. Paul,"Brooklyn Center, City of / 2018 Pond Maintenance Project",-93.30777,45.06865,2/5/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04410-TJH,St. Paul,Ryan Companies/Woodbury 94 Industrial Development,-92.87788,44.94679,2/21/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04413-RJH,St. Paul,Town of Freedom / TID #2 Freedom West Industrial Park,-88.30664,44.39012,5/9/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04424-TJH,St. Paul,"Reinhardt, Joseph/18884 Layton Ave, St. Croix-Driveway",-92.88032,45.22234,2/12/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2017-04425-KJH,St. Paul,Steve O'Connor / Grassed Waterway ,-89.61101,42.9252,2/16/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2018-00034-KJH,St. Paul,Phillip Ganser / Tile Replacement ,-89.62536,42.86296,1/10/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2018-00053-ANM,St. Paul,Wisconsin DOT / I-94 (WIS 142 to WIS 20),-87.95332,42.67261,5/15/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00063-KJH,St. Paul,Ziegler - Springfield Tiling ,-89.53817,43.12747,2/27/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2018-00064-KJH,St. Paul,Ziegler - Vienna Tiling,-89.38807,43.21525,2/27/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2018-00071-MVM,St. Paul,Union Grove School District / Union Grove High School ,-88.0494,42.69325,3/8/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2018-00115-RJH,St. Paul,Nikodem & Steenporte / Lot 2 Winncrest Commercial,-88.53752,44.19851,10/2/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00125-KJH,St. Paul,Town of Onalaska Construct new Roadway Dynamic Way,-91.27459,43.9238,3/13/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2018-00133-RMM,St. Paul,"Savage, City of / Pond 28-5 Maintenance",-93.33912,44.73911,2/1/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00135-BGO,St. Paul,MnDOT SP 5211-69 / TH 169,-94.02224,44.18753,5/7/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00140-JLK,St. Paul,"Bay Tek Games, Inc. / Facility Expansion",-88.2183,44.66621,8/7/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2018-00146-JTB,St. Paul,"Chanhassen, City of / Lake Susan Preserve Stormwater Pond Maintenance Project",-93.54633,44.84639,3/12/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00147-EMN,St. Paul,Marathon County Solid Waste Dept./Bluebird Ridge RDF Expansion,-89.37641,44.88706,4/16/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00150-BBY,St. Paul,Hyvee Site Blaine,-93.25806,45.19517,7/31/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00153-KJH,St. Paul,Irene Roelke-Ripp / Surface Channel ,-89.67444,43.22743,3/13/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2018-00155-RAN,St. Paul,Devo Riverwoods LLC / Riverwoods Subdivision,-87.86111,42.62272,5/11/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00221-JRS,St. Paul,Outagamie County Northwest Landfill / Storm Sewer System,-88.3469,44.291,4/25/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00230-AIS,St. Paul,The Hoff Group / Mequon Condominiums,-87.98445,43.24414,11/29/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00254-BGO,St. Paul,MnDOT SP 4010-10 / TH 99 Rehabilitation,-93.52346,44.38466,7/16/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00258-MMJ,St. Paul,"Victoria, City of / Stormwater Pond Enhancements",-93.66682,44.85934,2/27/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2018-00259-OMO,St. Paul,MnDOT SP 4008-31 / TH 99 Rehabilitation,-93.85289,44.3513,6/12/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00275-DAS,St. Paul,Cashin Residential Development Stoneridge 2nd Addition ,-93.29938,44.30309,4/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00278-JMB,St. Paul,"Romeis, Richard / Pond",-91.14298,45.48435,2/13/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2018-00296-KBH,St. Paul,Prairie Pathways Site / Residential Development,-87.91229,42.76771,5/11/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00311-JTB,St. Paul,"Bond, Jane / 15th Street Flats",-95.02363,45.10622,5/30/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00330-JLK,St. Paul,Lendlease Telecom Holdings LLC / South Ashland WD,-88.05163,44.48854,2/8/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00332-RMM,St. Paul,"Prior Lake, City of / Sand Point Beach Park Pond Improvement",-93.40544,44.74077,2/9/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00334-DWW,St. Paul,Maplewood Development LLC Willowbrooke Residential Development,-92.95056,45.00629,5/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00350-MMJ,St. Paul,Minnesota Department of Veteran's Affairs / SW MN Veteran's Cemetery,-95.05083,44.53783,4/18/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00354-KBH,St. Paul," FPH Morries RE, LLC / West Bend Honda Dealership Development ",-88.22871,43.42548,4/24/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00393-KJH,St. Paul,Wade Cattell / Cattell Inc. Fill - Landscape Pond,-89.29069,43.0655,5/24/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00395-JMB,St. Paul,"Draper, Town of / North Clover Road Improvements",-90.92423,45.92348,3/14/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00412-KDZ,St. Paul,Sun Prairie Pumpkin Patch Wet Pond ,-89.25296,43.17492,2/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00414-EJW,St. Paul,"Whisney, Brian / Rolling Hills Road",-93.60461,45.09062,5/29/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00419-KJH,St. Paul,City of Madison / Rimrock Greenway Maintenance,-89.37891,43.03705,6/7/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00426-RJH,St. Paul,School District of North Fond du Lac / Friendship Learning Center,-88.49504,43.817,4/5/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00462-MMJ,St. Paul,Duke Realty / Park 81,-93.41603,45.11816,3/26/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2018-00473-KJH,St. Paul,Curtis Pond Stormwater Improvements Wetland Determination ,-89.43348,43.03728,7/19/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00487-MHK,St. Paul,"Horn, Ben / D & L Grading",-88.14643,43.0031,3/23/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00488-MMJ,St. Paul,"Crosby, David / Crosby Wetland Enhancement",-93.58122,45.03874,4/18/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00498-JLK,St. Paul,Hillcrest Willow Creek LLC / Residential Development,-87.8237,43.74032,6/20/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAPANOS,MVP-2018-00527-KJH,St. Paul,Scott Winkers / Sand Pit ,-90.93948,43.04831,7/19/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00529-JLK,St. Paul,"Pulaski, Village of / Athletic Fields & Pelican Drive - CTH B",-88.23068,44.65871,9/13/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00593-KBH,St. Paul,Tradition Development / Harvest West,-93.6283,44.79474,5/31/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00604-BBY,St. Paul,33rd Street S (Southway Dr. to Cooper Ave),-94.17274,45.515,6/11/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00609-SJW,St. Paul,Lampert Lee & Associates/Kwik Trip Expansion WD,-89.85508,44.4019,1/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00657-MMJ,St. Paul,LJP Enterprises / Truck Shop Expansion,-94.05726,44.1905,4/18/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RAPANOS,MVP-2018-00702-ANM,St. Paul,"Professional Consultants, Inc. / Metro Automall",-88.04805,43.14378,6/5/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
